name,category,address,lat,lng,benefitValue,discountPercent,benefit_source_url,benefit_note,address_enriched
토크라피,음식점,인천광역시 강화군 화도면 해안남로1691번길 43-12,37.59288603,126.4376447,,,,,인천광역시 강화군 화도면 해안남로1691번길 43-12
왕자정묵밥,음식점,인천광역시 강화군 강화읍 북문길 55,37.75166278,126.4840666,,,,,인천광역시 강화군 강화읍 북문길 55
뜰안에정원,음식점,인천광역시 강화군 삼산면 삼산남로 827,37.68548979,126.317142,,,,,인천광역시 강화군 삼산면 삼산남로 827
2번창고,음식점,인천광역시 강화군 불은면 강화동로 680,37.69520538,126.4783048,,,,,인천광역시 강화군 불은면 강화동로 680
포청천부,음식점,인천광역시 남동구 소래로 644-1 (만수동),37.44716375,126.7335523,,,,,인천광역시 남동구 소래로 644-1
본가낙지마당,음식점,인천광역시 미추홀구 소성로 192 (학익동),37.44064329,126.6692898,,,,,인천 미추홀구 소성로 192
본가대박집,음식점,인천광역시 중구 홍예문로98번길 9 (인현동),37.47584034,126.6307059,,,,,인천 중구 홍예문로98번길 9
부평불고기3578,음식점,인천광역시 부평구 길주로494번길 17 (청천동),37.50682853,126.7172534,,,,,인천 부평구 길주로494번길 17
정정당당 화로구이(만수 화로구이),음식점,인천광역시 남동구 백범로 182 (만수동),37.4585426,126.7284554,,,,,인천 남동구 백범로 182
촌장골,음식점,인천광역시 서구 서곶로 296 (심곡동),37.54407594,126.6771631,,,,,인천 서구 서곶로 296
북경전통손짜장,음식점,인천광역시 옹진군 영흥면 선재로 338,37.25378589,126.5142523,,,,,인천 옹진군 영흥면 선재로 338
비하니,음식점,인천광역시 부평구 광장로24번길 13 (부평동),37.49024165,126.7252176,,,,,인천 부평구 광장로24번길 13
삼원일식,음식점,인천광역시 미추홀구 경인로325번길 14 (주안동),37.45943027,126.676655,,,,,인천 미추홀구 경인로325번길 14
삿뽀로 송도점,음식점,인천광역시 연수구 능허대로267번길 70 (동춘동),37.41426591,126.6572862,,,,,인천 연수구 능허대로267번길 70
회마트서산갯마을,음식점,인천광역시 강화군 화도면 해안남로2845번길 10,37.63927283,126.3920123,,,,,인천 강화군 화도면 해안남로2845번길 10
통큰소한마리,음식점,인천광역시 남동구 경원대로 960 (간석동),37.46811402,126.6905935,,,,,인천 남동구 경원대로 960
선재우리밀칼국수,음식점,인천광역시 옹진군 영흥면 선재로 39,37.23315187,126.5333638,,,,,인천 옹진군 영흥면 선재로 39
소울림(林) 국밥 왕족발 보쌈,음식점,인천광역시 미추홀구 인주대로237번길 27 (용현동),37.45458701,126.6641934,,,,,인천 미추홀구 인주대로237번길 27
