name,category,address,lat,lng,benefitValue,discountPercent,benefit_source_url,benefit_note,address_enriched
당충전아이스크림&무인카페24시,카페,인천 남동구 만수동 63,37.4542342,126.7380025,,,,,인천 남동구 인수북로4번길 1
데이롱카페,카페,인천광역시?남동구?논현동 601-1 별빛마을웰카운티10단지 상가,37.40685557,126.7319293,,,,,인천광역시 남동구 논현로 235-1 (논현동)
데이롱카페(DAYLONGCAFE),카페,인천광역시?남동구?도림동?633-2,37.4164483,126.7282545,,,,,"인천광역시 남동구 오봉로 6, 1층 일부호 (도림동)"
데이롱카페소래포구점,카페,인천광역시?남동구?논현동 751-1?에코메트로3차?더타워상가,37.40001701,126.7336482,,,,,인천광역시 남동구 소래역남로16번길 75 (논현동)
레햄무인카페,카페,인천광역시?남동구?만수동 1044?뉴서울아파트상가,37.44131441,126.735575,,,,,인천광역시 남동구 담방로21번길 55 (만수동)
린헤어,카페,인천광역시?남동구?구월동 1371-18,37.44694406,126.6988416,,,,,인천광역시 남동구 문화로89번길 5 (구월동)
무인까페메일빈24인천점,카페,인천광역시?남동구?만수동 1083?신현대상가,37.44729974,126.7358021,,,,,인천광역시 남동구 인주대로888번길 13 (만수동)
무인카페24시&아이스크림,카페,인천광역시?남동구?만수동 943-1,37.45355979,126.7280339,,,,,인천광역시 남동구 구월로336번길 35 (만수동)
에그카페24인천논현점,카페,인천광역시?남동구?논현동 577?소래마을풍림아파트상가,37.4060566,126.7372627,,,,,인천광역시 남동구 청능대로718번길 9 (논현동)
좋은예감,카페,인천광역시?중구?관동1가 3-2,37.47289973,126.6225798,,,,,"인천광역시 중구 제물량로206번길 33 (관동1가, 1층)"
까페 꼰띠고 인천차이나타운점,카페,인천광역시?중구?선린동 34-1,37.47431611,126.6181769,,,,,"인천광역시 중구 제물량로 262-20, 2,3층 (선린동)"
경주십원빵 월미도점,카페,인천광역시?중구?북성동1가 98-428?월미오션테라스,37.47624364,126.5986076,,,,,"인천광역시 중구 월미로226번길 10, 월미오션테라스 1층 107호 (북성동1가)"
Ameri(아메리),카페,인천광역시?중구?운서동 3099-4?운서역?반도유보라?퍼스티지,37.48950102,126.4989224,,,,,"인천광역시 중구 영종대로196번길 15-25, 114동 2층 235호 (운서동, 운서역 반도유보라 퍼스티지)"
서니구락부,카페,인천광역시?중구?중앙동2가 23,37.47319118,126.6213601,,,,,"인천광역시 중구 신포로23번길 80 (중앙동2가, 1층)"
