name,category,address,lat,lng,benefitValue,discountPercent,benefit_source_url,benefit_note,address_enriched
천혜사랑바다낚시터,놀거리,인천광역시?중구?중산동?1125-13,37.51023771,126.5656521,,,,,인천광역시 중구 중산로 124 (중산동)
섬뜰아래,놀거리,인천광역시?중구?무의동 276-2,37.39619758,126.4248402,,,,,인천광역시 중구 대무의로 229
베어즈베스트청라GC,놀거리,인천광역시?서구?청라동 9-90,37.54871411,126.6359833,,,,,인천광역시 서구 청라대로316번길 45
청라해변공원캠핑장,놀거리,인천광역시?서구?청라동 12-5,37.5385442,126.6155454,,,,,인천 서구 첨단서로 190
교동도 고구저수지,놀거리,,37.79840957,126.2951473,,,,,인천 강화군 교동면 고구리 73
황산바다좌대낚시터,놀거리,인천광역시?강화군?길상면?초지리 1328-65,37.619793,126.5384458,,,,,인천광역시 강화군 길상면 해안남로117번길 29-18
씨스카이월드 짚라인,놀거리,인천광역시?중구?무의동 산189,37.3850903,126.4110056,,,,,인천광역시 중구 하나개로 140
삼성낚시터,놀거리,인천광역시?강화군?불은면?삼성리 993-2,37.69955421,126.4406553,,,,,인천광역시 강화군 불은면 중앙로755번길 49
만정바다좌대낚시터,놀거리,인천광역시 중구 중산동 1853 만정낚시터,37.51500267,126.5522725,,,,,인천광역시 중구 영종순환로 279-20
동검레저바다낚시,놀거리,인천광역시 강화군 길상면 동검리 110,37.58627437,126.5206206,,,,,인천광역시 강화군 길상면 동검길65번길 93-6
솔바다캠핑장,놀거리,인천광역시?옹진군?영흥면?내리 1665-4,37.27468163,126.453277,,,,,인천광역시 옹진군 영흥면 영흥서로 527-14
왕산요트경기장,놀거리,인천광역시?중구?을왕동 980-1,37.45775592,126.357814,,,,,인천광역시 중구 왕산마리나길 143
강화나들길11코스(석모도바람길),놀거리,인천광역시 강화군 삼산면 석포리 525-5,37.69355361,126.3665567,,,,,인천광역시 강화군 삼산면 삼산북로 14
황산도캠핑장,놀거리,인천광역시?강화군?길상면?초지리 1328-2 대나무집,37.62136226,126.5383624,,,,,인천광역시 강화군 길상면 해안남로65번길 36-15
선재오토캠핑장,놀거리,인천광역시?옹진군?영흥면?선재리 491-9,37.2492303,126.5263349,,,,,인천광역시 옹진군 영흥면 선재로186번길 86-22
솔바다캠핑장,놀거리,,37.27468163,126.453277,,,,,인천광역시 옹진군 영흥면 내리 1665-48
뮤즈캠핑장,놀거리,인천광역시?강화군?강화읍?국화리 740-1,37.73714435,126.4451233,,,,,인천광역시 강화군 강화읍 고비고개로 322
명성가족캠핑촌,놀거리,인천광역시?옹진군?영흥면?내리 1335-8 명성리조텔,37.27299854,126.4560435,,,,,인천광역시 옹진군 영흥면 영흥로722번길 39
헬로 카라반,놀거리,인천광역시?강화군?삼산면?매음리?897,37.65344942,126.3362106,,,,,인천광역시 강화군 삼산면 어류정길198번길 8
행복한 소풍 캠핑장,놀거리,인천광역시?강화군?화도면?내리 1532-1,37.63847729,126.4002941,,,,,인천광역시 강화군 화도면 마니산로 902-11
강화캠핑파크,놀거리,인천광역시?강화군?길상면?초지리 1140-4 강화생태문화체험학교초,37.62660849,126.5163532,,,,,인천광역시 강화군 길상면 신촌로146번길 14-11
햇솔오토캠핑장,놀거리,인천광역시 강화군 길상면 선두리 907-3,37.60676022,126.4831901,,,,,인천광역시 강화군 길상면 해안남로 760-22
포레스트 카라반 파크,놀거리,인천광역시?옹진군?영흥면?내리 1153-19,37.26734085,126.455177,,,,,인천광역시 옹진군 영흥면 영흥로643번길 22
영흥도십리포캠핑장,놀거리,인천광역시?옹진군?영흥면 내리 674?조경공사,37.27973441,126.4867571,,,,,인천광역시 옹진군 영흥북로 360 조경공사
송도스포츠파크,놀거리,인천광역시?연수구?송도동 380 송도종합스포츠센터,37.3514034,126.6185598,,,,,인천광역시 연수구 인천신항대로892번길 40
인천광역시 미추홀구 청소년수련관,놀거리,인천광역시?미추홀구?숭의동 131-6?미추홀구청소년수련관,37.46322705,126.6483679,,,,,인천광역시 미추홀구 경인로42번길 23 미추홀구청소년수련관
인천승마공원,놀거리,인천광역시?남동구?장수동 25-1,37.46262098,126.7723733,,,,,인천광역시 남동구 만의골로 225
문학박태환수영장,놀거리,인천광역시?미추홀구?문학동 482 문학경기장,37.43825291,126.690437,,,,,인천광역시 미추홀구 매소홀로 618 (문학동)
인천승마장,놀거리,인천광역시?남동구?장수동 444-28?인천승마장,37.45801829,126.747634,,,,,인천광역시 남동구 무네미로 219 인천승마장
만정사계절바다낚시터,놀거리,인천광역시?중구?중산동 1853 만정낚시터,37.51500267,126.5522725,,,,,인천광역시 중구 영종순환로 279-20
아르보리아파크 캠핑장,놀거리,인천광역시?강화군?길상면?장흥리 211-75,37.61047132,126.5074461,,,,,인천광역시 강화군 길상면 장흥로101번길 65
강화나들 8코스,놀거리,인천광역시?강화군?길상면?초지리 1251-308 초지진관광안내소,37.63266362,126.5322738,,,,,인천광역시 강화군 길상면 해안동로 58
